0.005104999989,171.7277832,0.005104999989,389.7835693,0.006004999857,442.9222107,0.05316500366,84.92982483,0.0512650013,225.1828156,0.05416500196,277.2735901
0.01512499992,169.4416656,0.01512499992,381.3683167,0.01602499932,438.3301697,0.059185002,84.16272736,0.05728500336,210.8458557,0.0601850003,286.0869446
0.02514499985,168.8311462,0.02514499985,379.0908508,0.02604500018,436.1246033,0.06520500034,81.99614716,0.06330500543,213.2632141,0.06620500237,275.2366028
0.03516500071,167.1176605,0.03516500071,376.9727478,0.03606500104,431.2746582,0.07122500241,76.33699036,0.06932500005,206.4397888,0.07222500443,262.6505737
0.0451849997,165.9293671,0.0451849997,374.4911804,0.04608500004,428.3736877,0.07724500448,82.99617004,0.07534500211,198.6716156,0.07824499905,264.230957
0.0552049987,164.9027252,0.0552049987,372.8756714,0.05610499904,426.9010925,0.08326500654,77.99190521,0.08136500418,203.8497467,0.08426500112,259.0525513
0.0652249977,164.6008453,0.0652249977,368.8995972,0.06612499803,423.4928284,0.08928500116,72.52755737,0.08738500625,189.6407318,0.09028500319,255.2442627
0.07524500042,162.7431335,0.07524500042,367.8892517,0.07614500076,421.5317383,0.09530500323,75.65550232,0.09340500087,184.8250885,0.09630500525,250.6824188
0.08526499569,162.1541595,0.08526499569,364.8000488,0.08616499603,419.6732178,0.1013250053,72.06681061,0.09942500293,191.2921448,0.1023249999,257.2251282
0.09528499842,161.9615021,0.09528499842,362.4227295,0.09618499875,416.5948486,0.1073449999,69.13006592,0.105445005,180.3328705,0.1083450019,242.6960449
0.1053050011,160.0877533,0.1053050011,361.158905,0.1062050015,412.8924255,0.113365002,73.51289368,0.1114650071,179.0757446,0.114365004,241.2251282
0.1153249964,159.9025116,0.1153249964,360.2614441,0.1162249967,411.7446594,0.119385004,68.55567169,0.1174850017,180.7358856,0.1203850061,236.2482147
0.1253449917,157.7039337,0.1253449917,357.602417,0.126244992,408.8128967,0.1254049987,69.51683044,0.1235050038,168.5772552,0.1264050007,226.4268341
0.1353649944,157.4454651,0.1353649944,355.7980652,0.1362649947,406.8731384,0.1314250082,65.48242188,0.1295250058,166.5796967,0.1324250102,234.4093018
0.1453849971,157.0722504,0.1453849971,354.2182007,0.1462849975,404.4478455,0.1374450028,72.53251648,0.1355450004,171.3201294,0.1384450048,225.0408478
0.1554049999,155.5509796,0.1554049999,352.6547852,0.1563050002,403.2451172,0.1434650123,64.13025665,0.14156501,171.9530029,0.1444649994,214.9648438
0.1654250026,154.6146393,0.1654250026,349.5195618,0.1663250029,400.1026917,0.1494850069,66.10510254,0.1475850046,167.4321899,0.150485009,224.4874725
0.1754450053,155.0670013,0.1754450053,348.194397,0.1763450056,397.1006165,0.1555050015,66.70466614,0.1536049992,164.0105743,0.1565050036,214.3495789
0.1854649931,153.5002289,0.1854649931,345.5553894,0.1863649935,395.2191467,0.1615250111,64.17136383,0.1596250087,157.7661438,0.1625249982,222.4208984
0.1954849958,152.4798737,0.1954849958,343.6034851,0.1963849962,394.0976868,0.1675450057,66.77307892,0.1656450033,169.3180542,0.1685450077,210.7273254
0.2055049986,151.8815155,0.2055049986,342.339325,0.2064049989,391.8106384,0.1735650003,62.95230865,0.1716650128,164.7172394,0.1745650023,217.1566467
0.2155250013,150.7526093,0.2155250013,341.3231812,0.2164250016,388.3558655,0.1795850098,61.54203033,0.1776850075,166.257019,0.1805850118,211.4178772
0.225545004,151.0477905,0.225545004,339.0007324,0.2264450043,387.799469,0.1856050044,60.77620697,0.1837050021,161.5966644,0.1866050065,208.5141907
0.2355649918,150.0579529,0.2355649918,338.184845,0.2364649922,386.6238708,0.191624999,58.31334686,0.1897250116,158.3807373,0.1926250011,201.9871216
0.2455849946,149.0892792,0.2455849946,336.0024719,0.2464849949,383.4155273,0.1976450086,57.70615768,0.1957450062,158.2408447,0.1986450106,205.8394318
0.2556050122,148.7405548,0.2556050122,333.7184448,0.2565050125,380.6763611,0.2036650032,62.9799614,0.2017650008,158.82901,0.2046650052,197.3849182
0.265625,148.2610474,0.265625,332.8740234,0.2665250003,378.6029968,0.2096850127,57.80977631,0.2077850103,153.6491547,0.2106849998,194.1451263
0.2756449878,145.8552704,0.2756449878,330.4765625,0.2765449882,376.6589661,0.2157050073,55.31649017,0.213805005,152.700943,0.2167050093,192.6124878
0.2856650054,146.3125458,0.2856650054,327.8846436,0.2865650058,374.8465576,0.2217250019,56.40853882,0.2198250145,152.7152252,0.222725004,191.7683868
0.2956849933,145.0913239,0.2956849933,327.5254211,0.2965849936,372.6818848,0.2277450114,57.07295609,0.2258450091,149.1840973,0.2287450135,195.9472961
0.3057050109,144.6347656,0.3057050109,325.1993103,0.3066050112,370.7447205,0.2337650061,59.13643646,0.2318650037,148.3725586,0.2347650081,191.2024384
0.3157249987,142.8623047,0.3157249987,323.8245544,0.316624999,369.2429504,0.2397850156,52.6937027,0.2378850132,148.7872925,0.2407850027,185.928421
0.3257449865,142.4280243,0.3257449865,322.019165,0.3266449869,368.3815613,0.2458050102,50.4596138,0.2439050078,143.0858154,0.2468050122,183.8974304
0.3357650042,142.20578,0.3357650042,319.9053345,0.3366650045,364.9962463,0.2518250048,55.24623871,0.2499250025,146.3618469,0.2528250217,183.1011658
0.345784992,141.8573761,0.345784992,319.2922058,0.3466849923,363.6161194,0.2578450143,53.67954254,0.2559449971,145.9785156,0.2588450015,181.9048157
0.3558050096,140.4939117,0.3558050096,316.5335083,0.3567050099,361.2494812,0.263864994,50.08485794,0.2619650066,138.089325,0.264865011,186.3969421
0.3658249974,139.3961945,0.3658249974,315.5121155,0.3667249978,359.9057617,0.2698850036,51.78959274,0.2679850161,140.0317688,0.2708850205,181.4091492
0.3758449852,139.4419861,0.3758449852,312.710144,0.3767449856,356.4016113,0.2759050131,50.71300507,0.2740049958,137.3101196,0.2769050002,176.3449249
0.3858650029,138.1523132,0.3858650029,311.9994202,0.3867650032,356.7609558,0.2819250226,54.7564621,0.2800250053,133.4315033,0.2829250097,173.6640015
0.3958849907,137.7029419,0.3958849907,309.8162231,0.396784991,352.6289978,0.2879450023,48.4260025,0.2860450149,135.0306091,0.2889450192,172.0493011
0.4059050083,137.1297302,0.4059050083,309.4293518,0.4068050086,351.3476563,0.2939650118,51.06124115,0.2920650244,132.4885559,0.294964999,168.9967041
0.4159249961,136.2752991,0.4159249961,307.223175,0.4168249965,349.8535156,0.2999850214,51.04351425,0.2980850041,132.8862915,0.3009850085,171.6906586
0.425944984,136.6883392,0.425944984,305.9230042,0.4268449843,348.4748535,0.3060050011,47.60190201,0.3041050136,137.6039276,0.307005018,172.2364197
0.4359650016,135.3231201,0.4359650016,303.5215149,0.4368650019,347.5761414,0.3120250106,47.64026642,0.3101250231,129.5338898,0.3130249977,167.3509521
0.4459849894,134.0047607,0.4459849894,301.8640137,0.4468849897,343.7600098,0.3180450201,50.19046021,0.3161450028,130.8400726,0.3190450072,168.8946991
0.456005007,133.8977509,0.456005007,301.2047729,0.4569050074,342.4009705,0.3240649998,49.36925507,0.3221650124,123.1977158,0.3250650167,163.5917053
0.4660249949,133.7256317,0.4660249949,300.177887,0.4669249952,340.7429199,0.3300850093,48.97184753,0.3281850219,121.0525436,0.3310849965,167.1952209
0.4760449827,132.7948151,0.4760449827,297.6665344,0.476944983,339.4951172,0.3361050189,49.38001251,0.3342050016,122.0753174,0.337105006,157.7733307
0.4860650003,131.7931976,0.4860650003,296.4353638,0.4869650006,336.4281616,0.3421249986,45.29221344,0.3402250111,125.3839493,0.3431250155,157.4698486
0.4960849881,131.4382935,0.4960849881,295.0451965,0.4969849885,336.942627,0.3481450081,45.32048416,0.3462450206,126.0909729,0.349145025,159.0764008
0.5061050057,131.1531067,0.5061050057,293.5571594,0.5070049763,332.4522705,0.3541650176,42.45421982,0.3522650003,119.1448822,0.3551650047,159.3396759
0.5161250234,130.1906738,0.5161250234,292.616272,0.5170249939,331.29599,0.3601850271,47.39290237,0.3582850099,124.0874023,0.3611850142,152.8145599
0.5261449814,129.2063141,0.5261449814,290.4016113,0.5270450115,330.7759094,0.3662050068,48.42749023,0.3643050194,117.0373077,0.3672050238,151.6948242
0.536164999,128.3295746,0.536164999,288.3092041,0.5370649695,327.7471619,0.3722250164,42.97158813,0.3703249991,117.3934708,0.3732250035,151.0091705
0.5461850166,127.4991226,0.5461850166,287.5931702,0.5470849872,327.3627625,0.3782450259,42.89825821,0.3763450086,110.9379044,0.379245013,153.5927124
0.5562049747,126.8009033,0.5562049747,285.0110474,0.5571050048,324.7333069,0.3842650056,42.30983734,0.3823650181,115.1814117,0.3852650225,145.055191
0.5662249923,126.7677612,0.5662249923,284.9016113,0.5671250224,323.5272217,0.3902850151,42.74886703,0.3883850276,116.6942749,0.3912850022,139.4445496
0.5762450099,126.7113037,0.5762450099,283.0195618,0.5771449804,320.9471436,0.3963050246,44.87011337,0.3944050074,108.6573944,0.3973050117,149.9703827
0.5862649679,125.3940048,0.5862649679,281.6759644,0.5871649981,318.838501,0.4023250043,42.31364441,0.4004250169,113.5534668,0.4033250213,141.2197571
0.5962849855,124.6262741,0.5962849855,278.9916077,0.5971850157,318.4448853,0.4083450139,41.65444946,0.4064450264,113.8002548,0.409345001,148.5099792
0.6063050032,123.7530212,0.6063050032,278.3344727,0.6072049737,316.4416504,0.4143650234,41.1677475,0.4124650061,105.2343903,0.4153650105,137.3299103
0.6163250208,123.141449,0.6163250208,276.6231384,0.6172249913,315.2271423,0.4203850031,42.52075958,0.4184850156,109.5988693,0.42138502,141.7498474
0.6263449788,123.3483276,0.6263449788,275.6336975,0.6272450089,314.171814,0.4264050126,39.43525696,0.4245050251,105.4632645,0.4274049997,137.9070435
0.6363649964,121.8521805,0.6363649964,274.2216797,0.637264967,311.1929016,0.4324250221,39.73221207,0.4305250049,110.1177673,0.4334250093,139.4053955
0.6463850141,121.3184128,0.6463850141,273.5106201,0.6472849846,311.1999207,0.4384450018,38.27556992,0.4365450144,111.0796509,0.4394450188,137.7808685
0.6564049721,121.672821,0.6564049721,271.9456787,0.6573050022,308.7499695,0.4444650114,39.4421196,0.4425650239,107.0485458,0.4454650283,136.0065613
0.6664249897,120.53965,0.6664249897,270.9904785,0.6673250198,306.4029236,0.4504850209,39.02686691,0.4485850036,104.8210144,0.451485008,128.845108
0.6764450073,119.5884933,0.6764450073,268.4132996,0.6773449779,303.7675781,0.4565050006,37.64388657,0.4546050131,107.6259079,0.4575050175,134.4181366
0.6864650249,118.7341919,0.6864650249,268.5756531,0.6873649955,303.5879822,0.4625250101,36.1564827,0.4606250226,111.1529541,0.463525027,131.0682831
0.696484983,118.7684631,0.696484983,266.684021,0.6973850131,303.3434753,0.4685450196,37.58738327,0.4666450024,108.1419067,0.4695450068,133.3159485
0.7065050006,117.1685257,0.7065050006,265.2166138,0.7074049711,300.760376,0.4745650291,35.63178253,0.4726650119,101.9419479,0.4755650163,130.5773621
0.7165250182,117.5786819,0.7165250182,263.769104,0.7174249887,298.8002625,0.4805850089,36.16233444,0.4786850214,98.04090118,0.4815850258,127.2732391
0.7265449762,116.6603012,0.7265449762,262.0467834,0.7274450064,296.3732605,0.4866050184,36.67818069,0.4847050309,105.7286224,0.4876050055,129.4047699
0.7365649939,116.1863174,0.7365649939,260.1620483,0.737465024,295.5334778,0.4926250279,36.94259262,0.4907250106,103.6247253,0.493625015,129.6185608
0.7465850115,115.5115738,0.7465850115,260.4147034,0.747484982,293.5289612,0.4986450076,33.81136322,0.4967450202,100.9981079,0.4996450245,125.2569427
0.7566049695,115.2500229,0.7566049695,257.807373,0.7575049996,292.6540222,0.5046650171,34.33438873,0.5027649999,97.89942169,0.5056650043,132.0080719
0.7666249871,114.2482605,0.7666249871,257.055542,0.7675250173,291.1843262,0.5106850266,36.37369919,0.5087850094,95.14955139,0.5116850138,131.1455383
0.7766450047,113.6377869,0.7766450047,255.5468445,0.7775449753,288.6097107,0.5167050362,35.74451447,0.5148050189,97.34981537,0.5177050233,121.2198639
0.7866650224,113.5244751,0.7866650224,253.9418793,0.7875649929,288.2853699,0.5227250457,34.06765747,0.5208250284,97.56544495,0.5237250328,118.3118668
0.7966849804,112.6899796,0.7966849804,252.1229553,0.7975850105,286.8460999,0.5287449956,37.0014534,0.5268450379,96.11531067,0.5297450423,117.956543
0.806704998,111.5333557,0.806704998,250.5840149,0.8076049685,284.6188049,0.5347650051,36.50814438,0.5328650475,95.19091034,0.5357649922,120.513382
0.8167250156,111.3633652,0.8167250156,249.715332,0.8176249862,284.2572327,0.5407850146,33.8631897,0.5388849974,97.51098633,0.5417850018,120.6438141
0.8267449737,111.3301926,0.8267449737,249.1824341,0.8276450038,282.6938782,0.5468050241,33.14244843,0.5449050069,97.50558472,0.5478050113,116.6088867
0.8367649913,110.7211914,0.8367649913,248.0658875,0.8376650214,280.0054321,0.5528250337,33.82014465,0.5509250164,92.67797089,0.5538250208,119.902565
0.8467850089,109.9479065,0.8467850089,246.6956177,0.8476849794,278.8484192,0.5588450432,33.94495392,0.5569450259,85.85731506,0.5598450303,116.7158813
0.8568049669,109.5414352,0.8568049669,244.7578125,0.8577049971,277.771698,0.5648649931,33.78403473,0.5629650354,89.27216339,0.5658650398,122.1657486
0.8668249846,108.8949661,0.8668249846,243.721283,0.8677250147,277.624115,0.5708850026,35.05984879,0.568985045,92.50640869,0.5718849897,115.2917709
0.8768450022,108.1486893,0.8768450022,243.4103546,0.8777449727,275.1099854,0.5769050121,31.77786636,0.5750049949,88.10186768,0.5779049993,110.1978607
0.8868650198,107.8693466,0.8868650198,241.7842255,0.8877649903,272.7168579,0.5829250216,32.4044342,0.5810250044,84.2387619,0.5839250088,116.1151352
0.8968849778,106.5647888,0.8968849778,240.6555634,0.897785008,272.2897339,0.5889450312,29.82325363,0.5870450139,88.10855103,0.5899450183,109.6707535
0.9069049954,106.4387589,0.9069049954,239.2005463,0.907804966,269.9612122,0.5949650407,29.20145226,0.5930650234,84.10121155,0.5959650278,112.0464096
0.9169250131,106.0488968,0.9169250131,237.4794769,0.9178249836,268.4850769,0.6009850502,32.66225052,0.5990850329,85.57548523,0.6019850373,114.953331
0.9269449711,105.8216934,0.9269449711,236.7642517,0.9278450012,268.4031067,0.6070050001,32.0775528,0.6051050425,87.95328522,0.6080050468,109.9563217
0.9369649887,104.8532486,0.9369649887,236.4865112,0.9378650188,266.8706055,0.6130250096,29.13006973,0.6111249924,86.19341278,0.6140249968,107.4425201
0.9469850063,104.4317245,0.9469850063,234.5651093,0.9478849769,264.6096497,0.6190450191,31.12125778,0.6171450019,85.92854309,0.6200450063,107.9646149
